Address
Yinnar South Primary School 
Richmond West Primary School 
Reservoir East Primary School 
Red Cliffs East Primary School 
Raywood Primary School 
Rangebank Primary School 
Quarry Hill Primary School 
Quambatook Group School 
Princes Hill Primary School 
Preston West Primary School 
Preston South Primary School 
Preston Primary School 
Preston North East Primary School 
Port Fairy Consolidated School 
Porepunkah Primary School 
Poowong Consolidated School 
Pomonal Primary School 
Phoenix P-12 Community College 
Pentland Primary School 
Penders Grove Primary School 
Pembroke Primary School 
Paynesville Primary School 
Pascoe Vale South Primary School 
Pascoe Vale Primary School 
Pascoe Vale North Primary School 
Parkwood Green Primary School 
Parkmore Primary School 
Parkhill Primary School 
Park Orchards Primary School 
Panton Hill Primary School 
Panmure Primary School 
Pakenham Hills Primary School 
Oxley Primary School 
Osbornes Flat Primary School 
Orrvale Primary School 
Old Orchard Primary School 
Oatlands Primary School 
Nyora Primary School 
Nullawil Primary School 
Nowa Nowa Primary School 
Northcote Primary School 
North Melbourne Primary School 
Noojee Primary School 
Newmerella Primary School 
Newlyn Primary School 
Neerim South Primary School 
Neerim District Rural Primary School 
Narracan Primary School 
Nar Nar Goon Primary School 
Napoleons Primary School 
Nangiloc Colignan and District Primary School 
Nagambie Primary School 
Myrrhee Primary School 
Murchison Primary School 
Mullum Primary School 
Mulgrave Primary School 
Moyston Primary School 
Moyhu Primary School 
Mount Pleasant Primary School 
Mount Clear Primary School 
Mount Blowhard Primary School 
Mossfiel Primary School 
Morwell Primary School 
Morwell Park Primary School 
Morwell (Tobruk Street) Primary School  
Morwell (Commercial Road) Primary School  
Morang South Primary School 
Mooroopna Primary School 
Mooroopna Park Primary School 
Mooroopna North Primary School 
Mooroolbark East Primary School 
Moonee Ponds Primary School 
Moomba Park Primary School 
Montrose Primary School 
Moe (South Street) Primary School 
Mirboo North Primary School 
Mill Park Primary School 
Mill Park Heights Primary School 
Milgate Primary School 
Mildura West Primary School 
Milawa Primary School 
Middle Indigo Primary School 
Merri Creek Primary School 
Mernda Primary School 
Meredith Primary School 
Merbein P-10 College 
Mentone Park Primary School 
Melrose Primary School 
Mckinnon Primary School 
Marong Primary School 
Marnoo Primary School 
Manorvale Primary School 
Mandama Primary School 
Malvern Primary School 
Maiden Gully Primary School 
Magpie Primary School 
Maffra Primary School 
Mackellar Primary School 
Lockwood South Primary School 
Lockwood Primary School 
Loch Primary School 
Livingstone Primary School 
Little Bendigo Primary School 
Lightning Reef Primary School 
Leongatha Primary School 
Lemnos Primary School 
Le Page Primary School 
Laurimar Primary School 
Lardner and District Primary School 
Lang Lang Primary School 
Lal Lal Primary School 
Laburnum Primary School 
Labertouche Primary School 
Kurunjang Primary School 
Korumburra Primary School 
Koo Wee Rup Primary School 
Knox Park Primary School 
Knox Gardens Primary School 
Knox Central Primary School 
Kingsville Primary School 
Kingston Heath Primary School 
Kingsbury Primary School 
Kialla West Primary School 
Kew East Primary School 
Keilor Views Primary School 
Keilor Heights Primary School 
Katandra West Primary School 
Kangaroo Ground Primary School 
Kangaroo Flat Primary School 
Jindivick Primary School 
Jells Park Primary School 
James Cook Primary School 
Ivanhoe Primary School 
Ivanhoe East Primary School 
Irymple South Primary School 
Irymple Primary School 
Invermay Primary School 
Hurstbridge Primary School 
Huntly Primary School 
Hughesdale Primary School 
Hopetoun P-12 College 
Hillsmeade Primary School 
Highvale Primary School 
Highton Primary School 
Herne Hill Primary School 
Hepburn Primary School 
Heatherhill Primary School 
Hazelwood North Primary School 
Hazel Glen College 
Hawkesdale P-12 College 
Hartwell Primary School 
Harston Primary School 
Harkaway Primary School 
Hampton Park Primary School 
Hamlyn Banks Primary School 
Hamilton North Primary School 
Hamilton (Gray Street) Primary School 
Hamilton (George Street) Primary School  
Grovedale West Primary School 
Grovedale Primary School 
Greta Valley Primary School 
Greenhills Primary School 
Great Western Primary School 
Grahamvale Primary School 
Goornong Primary School 
Goongerah Tubbut P?C8 College 
Goonawarra Primary School 
Glenferrie Primary School 
Glendal Primary School 
Glen Waverley Primary School 
Glen Katherine Primary School 
Gladstone Views Primary School 
Gladstone Park Primary School 
Gladesville Primary School 
Gisborne Primary School 
Geelong South Primary School 
Fyans Park Primary School 
Frankston Heights Primary School 
Fountain Gate Primary School 
Forest Street Primary School 
Footscray West Primary School 
Footscray City Primary School 
Flemington Primary School 
Fitzroy North Primary School 
Fawkner Primary School 
Fairhills Primary School 
Everton Primary School 
Essendon North Primary School 
Epsom Primary School 
Eppalock Primary School 
Emerald Primary School 
Eltham North Primary School 
Elsternwick Primary School 
Elphinstone Primary School 
Edi Upper Primary School 
Eaglehawk North Primary School 
Dunkeld Consolidated School 
Doreen Primary School 
Dookie Primary School 
Donvale Primary School 
Doncaster Primary School 
Doncaster Gardens Primary School 
Donburn Primary School 
Don Valley Primary School 
Diggers Rest Primary School 
Diamond Creek Primary School 
Dhurringile Primary School 
Derrimut Primary School 
Delacombe Primary School 
Deer Park West Primary School 
Dederang Primary School 
Daylesford Primary School 
Darley Primary School 
Dandenong West Primary School 
Currawa Primary School 
Creswick North Primary School 
Craigieburn South Primary School 
Craigieburn Primary School 
Cowwarr Primary School 
Congupna Primary School 
Collingwood College 
Colac West Primary School 
Colac Primary School 
Coimadai Primary School 
Coburg North Primary School 
Clifton Springs Primary School 
Clifton Hill Primary School 
Churchill Primary School 
Churchill North Primary School 
Christmas Hills Primary School 
Chilwell Primary School 
Chewton Primary School 
Cheltenham East Primary School 
Charlton College 
Charles La Trobe P-12 College 
Chandler Park Primary School 
Chalcot Lodge Primary School 
Ceres Primary School 
Caulfield South Primary School 
Carrington Primary School 
Carlton North Primary School 
Carlton Gardens Primary School 
Cape Clear Primary School 
Canterbury Primary School 
Canadian Lead Primary School 
Campbellfield Heights Primary School 
Camp Hill Primary School 
Cambridge Primary School 
Caledonian Primary School 
Cairnlea Park Primary School 
Burwood East Primary School 
Bunyip Primary School 
Bundalaguah Primary School 
Bullarto Primary School 
Buchan Primary School 
Brunswick South West Primary School 
Brunswick South Primary School 
Brunswick North Primary School 
Brunswick East Primary School 
Bridgewater Primary School 
Briagolong Primary School 
Brentwood Park Primary School 
Branxholme-Wallacedale Community School 
Brandon Park Primary School 
Boolarra Primary School 
Blackburn Primary School 
Blackburn Lake Primary School 
Black Rock Primary School 
Black Hill Primary School 
Birregurra Primary School 
Birralee Primary School 
Birmingham Primary School 
Bimbadeen Heights Primary School 
Big Hill Primary School 
Beverley Hills Primary School 
Berwick Lodge Primary School 
Benton Junior College 
Bentleigh West Primary School 
Bendigo Primary School 
Belmont Primary School 
Belle Vue Primary School 
Belle Vue Park Primary School 
Bell Primary School 
Beeac Primary School 
Bayswater West Primary School 
Bayswater Primary School 
Bayles Regional Primary School 
Banyule Primary School 
Balwyn Primary School 
Balwyn North Primary School 
Balliang East Primary School 
Ballan Primary School 
Baimbridge College 
Baden Powell P-9 College 
Bacchus Marsh Primary School 
Avondale Primary School 
Avoca Primary School 
Auburn South Primary School 
Auburn Primary School 
Aspendale Gardens Primary School 
Ascot Vale Primary School 
Arthurs Creek Primary School 
Armadale Primary School 
Ardmona Primary School 
Ardeer South Primary School 
Ararat West Primary School 
Ararat Primary School 
Apollo Parkways Primary School 
Andersons Creek Primary School 
Alvie Consolidated School 
Altona P-9 College 
Alphington Primary School 
Albion Primary School 
Albion North Primary School 
Albany Rise Primary School 
Albanvale Primary School 
Alamanda K-9 College 
Abbotsford Primary School 
