,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
360,ROOFTOP,"305 Swansea Rd, Lilydale VIC 3140, Australia",ChIJYWOAjv4u1moR4rM-hGwEglg,"305 Swansea Rd, Lilydale VIC 3140, Australia",-37.776262,145.3625268,1,3140,OK,street_address
361,ROOFTOP,"5/9 Clarke St, Lilydale VIC 3140, Australia",Eis1LzkgQ2xhcmtlIFN0LCBMaWx5ZGFsZSBWSUMgMzE0MCwgQXVzdHJhbGlh,"5/9 Clarke St, Lilydale VIC 3140, Australia",-37.7581305,145.3505908,1,3140,OK,subpremise
362,ROOFTOP,"677 Punt Rd, South Yarra VIC 3141, Australia",ChIJq7_vgSBo1moR4mBY1HKUaHU,"677 Punt Rd, South Yarra VIC 3141, Australia",-37.8391075,144.9861524,1,3141,OK,street_address
363,ROOFTOP,"677 Punt Rd, South Yarra VIC 3141, Australia",ChIJq7_vgSBo1moR4mBY1HKUaHU,"677 Punt Rd, South Yarra VIC 3141, Australia",-37.8391075,144.9861524,1,3141,OK,street_address
364,ROOFTOP,"12 Surrey Rd, South Yarra VIC 3141, Australia",ChIJdQlxcilo1moRT4ejHi5DWVw,"12 Surrey Rd, South Yarra VIC 3141, Australia",-37.8462098,144.998611,1,3141,OK,street_address
365,ROOFTOP,"677 Punt Rd, South Yarra VIC 3141, Australia",ChIJq7_vgSBo1moR4mBY1HKUaHU,"677 Punt Rd, South Yarra VIC 3141, Australia",-37.8391075,144.9861524,1,3141,OK,street_address
366,ROOFTOP,"86 Clendon Rd, Toorak VIC 3142, Australia",ChIJbfZ-Q3pC1moRs-mNuq8hWN0,"86 Clendon Rd, Toorak VIC 3142, Australia",-37.8424436,145.0145581,1,3142,OK,street_address
367,ROOFTOP,"86 Clendon Rd, Toorak VIC 3142, Australia",ChIJbfZ-Q3pC1moRs-mNuq8hWN0,"86 Clendon Rd, Toorak VIC 3142, Australia",-37.8424436,145.0145581,1,3142,OK,street_address
368,ROOFTOP,"86 Clendon Rd, Toorak VIC 3142, Australia",ChIJbfZ-Q3pC1moRs-mNuq8hWN0,"86 Clendon Rd, Toorak VIC 3142, Australia",-37.8424436,145.0145581,1,3142,OK,street_address
369,ROOFTOP,"86 Clendon Rd, Toorak VIC 3142, Australia",ChIJbfZ-Q3pC1moRs-mNuq8hWN0,"86 Clendon Rd, Toorak VIC 3142, Australia",-37.8424436,145.0145581,1,3142,OK,street_address
370,ROOFTOP,"86 Clendon Rd, Toorak VIC 3142, Australia",ChIJbfZ-Q3pC1moRs-mNuq8hWN0,"86 Clendon Rd, Toorak VIC 3142, Australia",-37.8424436,145.0145581,1,3142,OK,street_address
371,ROOFTOP,"88 Kooyong Rd, Armadale VIC 3143, Australia",ChIJbWhjT9lp1moRsR5kOs3KDAQ,"88 Kooyong Rd, Armadale VIC 3143, Australia",-37.8548666,145.0211337,1,3143,OK,premise
372,ROOFTOP,"8 Y St, Ashburton VIC 3147, Australia",ChIJ7UfEI9tB1moRIug0WB_-3Uc,"8 Y St, Ashburton VIC 3147, Australia",-37.862275,145.079345,1,3147,OK,street_address
373,ROOFTOP,"3 Ashburn Grove, Ashburton VIC 3147, Australia",ChIJN2z8idpB1moRPi9OQ-dcQw0,"3 Ashburn Grove, Ashburton VIC 3147, Australia",-37.864352,145.081413,1,3147,OK,street_address
374,ROOFTOP,"17-19 Margot St, Chadstone VIC 3148, Australia",ChIJDeAv1oFq1moRY1RKBAUkWno,"17-19 Margot St, Chadstone VIC 3148, Australia",-37.8766159,145.0970208,1,3148,OK,street_address
375,ROOFTOP,"46 Lillimur Rd, Ormond VIC 3204, Australia",ChIJf4dPYHlp1moRUGEmqrUNw28,"46 Lillimur Rd, Ormond VIC 3149, Australia",-37.900068,145.042318,1,3204,OK,street_address
376,ROOFTOP,"46-48 Montclair Ave, Glen Waverley VIC 3150, Australia",ChIJh33XZsA_1moRZvESjMsArPg,"46-48 Montclair Ave, Glen Waverley VIC 3150, Australia",-37.880928,145.162031,1,3150,OK,street_address
377,ROOFTOP,"800 Waverley Rd, Glen Waverley VIC 3150, Australia",ChIJB1ZMhs8_1moRa3e2qlgtMBk,"800 Waverley Rd, Glen Waverley VIC 3150, Australia",-37.890749,145.170481,1,3150,OK,street_address
378,APPROXIMATE,"Glen Waverley VIC 3150, Australia",ChIJy2a9frZr1moRQNuMIXVWBAU,"Glen Waverley VIC 3150, Australia",-37.8856521,145.165179,1,3150,OK,"locality,political"
379,ROOFTOP,"758 Waverley Rd, Glen Waverley VIC 3150, Australia",ChIJ7biM3MQ_1moRZRtXn1AD2oI,"758 Waverley Rd, Glen Waverley VIC 3150, Australia",-37.890127,145.167395,1,3150,OK,street_address
380,ROOFTOP,"588 High St Rd, Glen Waverley VIC 3150, Australia",ChIJ3wyRe5I_1moRFXrMDcW-RbY,"588 High St Rd, Glen Waverley VIC 3150, Australia",-37.8726083,145.1493536,1,3150,OK,street_address
381,ROOFTOP,"2 Lum Rd, Wheelers Hill VIC 3150, Australia",ChIJ2bhfpjQ-1moRVI9vBM1SoN0,"2 Lum Rd, Wheelers Hill VIC 3150, Australia",-37.8912572,145.1828986,1,3150,OK,street_address
382,ROOFTOP,"832-834 High St Rd, Glen Waverley VIC 3150, Australia",ChIJM5QLObA_1moRNZqjzrwNvwg,"832-834 High St Rd, Glen Waverley VIC 3150, Australia",-37.875087,145.17258,1,3150,OK,street_address
383,ROOFTOP,"832-834 High St Rd, Glen Waverley VIC 3150, Australia",ChIJM5QLObA_1moRNZqjzrwNvwg,"832-834 High St Rd, Glen Waverley VIC 3150, Australia",-37.875087,145.17258,1,3150,OK,street_address
384,ROOFTOP,"6 Clyden Ct, Burwood East VIC 3151, Australia",ChIJ5bZFu3k_1moRYeh5zyZTWOc,"6 Clyden Ct, Burwood East VIC 3151, Australia",-37.852848,145.146603,1,3151,OK,street_address
385,ROOFTOP,"2 Vision Dr, Burwood East VIC 3151, Australia",ChIJHb2i1gg_1moRxf_v7EsPrLE,"2 Vision Dr, Burwood East VIC 3151, Australia",-37.859083,145.1672922,1,3151,OK,street_address
386,ROOFTOP,"5 Burwood Hwy, Wantirna VIC 3152, Australia",ChIJh7O13pU-1moRG9RzepFUyJg,"5 Burwood Hwy, Wantirna VIC 3152, Australia",-37.8597477,145.2091156,1,3152,OK,street_address
387,ROOFTOP,"1248 High St Rd, Wantirna South VIC 3152, Australia",ChIJjV8G1Ic-1moRor9g3__SWcc,"1248 High St Rd, Wantirna South VIC 3152, Australia",-37.8791793,145.2148358,1,3152,OK,street_address
388,ROOFTOP,"2/82 Lewis Rd, Wantirna South VIC 3152, Australia",EjEyLzgyIExld2lzIFJkLCBXYW50aXJuYSBTb3V0aCBWSUMgMzE1MiwgQXVzdHJhbGlh,"2/82 Lewis Rd, Wantirna South VIC 3152, Australia",-37.865366,145.251027,1,3152,OK,subpremise
389,ROOFTOP,"119 Mountain Hwy, Wantirna VIC 3152, Australia",ChIJKcEylKQ-1moRDcYxTbzsYeM,"119 Mountain Hwy, Wantirna VIC 3152, Australia",-37.8553059,145.2163838,1,3152,OK,premise
390,ROOFTOP,"1248 High St Rd, Wantirna South VIC 3152, Australia",ChIJjV8G1Ic-1moRor9g3__SWcc,"1248 High St Rd, Wantirna South VIC 3152, Australia",-37.8791793,145.2148358,1,3152,OK,street_address
391,ROOFTOP,"21 Koomba Rd, Wantirna VIC 3152, Australia",ChIJVVfOF6U-1moR0D3WQj3-RKc,"21 Koomba Rd, Wantirna VIC 3152, Australia",-37.852946,145.2162177,1,3152,OK,street_address
392,ROOFTOP,"1248 High St Rd, Wantirna South VIC 3152, Australia",ChIJjV8G1Ic-1moRor9g3__SWcc,"1248 High St Rd, Wantirna South VIC 3152, Australia",-37.8791793,145.2148358,1,3152,OK,street_address
393,ROOFTOP,"1248 High St Rd, Wantirna South VIC 3152, Australia",ChIJjV8G1Ic-1moRor9g3__SWcc,"1248 High St Rd, Wantirna South VIC 3152, Australia",-37.8791793,145.2148358,1,3152,OK,street_address
394,ROOFTOP,"31/30 Michellan Ct, Bayswater VIC 3153, Australia",EjEzMS8zMCBNaWNoZWxsYW4gQ3QsIEJheXN3YXRlciBWSUMgMzE1MywgQXVzdHJhbGlh,"30/31 Michellan Ct, Bayswater VIC 3153, Australia",-37.841639,145.2420461,1,3153,OK,subpremise
395,ROOFTOP,"328 Bayswater Rd, Bayswater North VIC 3153, Australia",ChIJgzdCC6g71moRoD_UUwu63hc,"328 Bayswater Rd, Bayswater North VIC 3153, Australia",-37.8313785,145.268628,1,3153,OK,street_address
396,ROOFTOP,"199 Bayswater Rd, Bayswater North VIC 3153, Australia",ChIJRUjkg1U61moRuO_e9OQMfNM,"199 Bayswater Rd, Bayswater North VIC 3153, Australia",-37.8199062,145.2694117,1,3153,OK,street_address
397,ROOFTOP,"328 Bayswater Rd, Bayswater North VIC 3153, Australia",ChIJgzdCC6g71moRoD_UUwu63hc,"328 Bayswater Rd, Bayswater North VIC 3153, Australia",-37.8313785,145.268628,1,3153,OK,street_address
398,ROOFTOP,"17-19 Falconer Rd, Boronia VIC 3155, Australia",ChIJxxxRg3871moReKVOFIqkOZQ,"17-19 Falconer Rd, Boronia VIC 3155, Australia",-37.8586189,145.2707187,1,3155,OK,street_address
399,ROOFTOP,"8/1154 Burwood Hwy, Upper Ferntree Gully VIC 3156, Australia",Ejw4LzExNTQgQnVyd29vZCBId3ksIFVwcGVyIEZlcm50cmVlIEd1bGx5IFZJQyAzMTU2LCBBdXN0cmFsaWE,"8/1154 Burwood Hwy, Upper Ferntree Gully VIC 3156, Australia",-37.8915993,145.3015721,1,3156,OK,subpremise
400,ROOFTOP,"8/1154 Burwood Hwy, Upper Ferntree Gully VIC 3156, Australia",Ejw4LzExNTQgQnVyd29vZCBId3ksIFVwcGVyIEZlcm50cmVlIEd1bGx5IFZJQyAzMTU2LCBBdXN0cmFsaWE,"8/1154 Burwood Hwy, Upper Ferntree Gully VIC 3156, Australia",-37.8915993,145.3015721,1,3156,OK,subpremise
401,RANGE_INTERPOLATED,"244 Mt Morton Rd, Belgrave Heights VIC 3160, Australia",EjYyNDQgTXQgTW9ydG9uIFJkLCBCZWxncmF2ZSBIZWlnaHRzIFZJQyAzMTYwLCBBdXN0cmFsaWE,"244 Mt Morton Rd, Belgrave Heights VIC 3160, Australia",-37.9201132,145.3444877,1,3160,OK,street_address
402,ROOFTOP,"169 Belgrave-Hallam Rd, Belgrave South VIC 3160, Australia",ChIJ0ZMQWPgi1moR37zIb8jNRXE,"169 Belgrave-Hallam Rd, Belgrave South VIC 3160, Australia",-37.9337169,145.3567796,1,3160,OK,street_address
403,ROOFTOP,"530 Dandenong Rd, Caulfield North VIC 3161, Australia",ChIJL7qV_Olp1moRpVcTGw4sWmo,"530 Dandenong Rd, Caulfield North VIC 3161, Australia",-37.8666867,145.0274355,1,3161,OK,street_address
404,ROOFTOP,"514 Dandenong Rd, Caulfield North VIC 3161, Australia",ChIJnWIPM8Jp1moRL-PynqPU5xE,"514 Dandenong Rd, Caulfield North VIC 3161, Australia",-37.865408,145.024688,1,3161,OK,street_address
405,ROOFTOP,"1 Neerim Rd, Caulfield VIC 3162, Australia",ChIJQ3RE3Zhp1moRq0ue1A0lUKQ,"1 Neerim Rd, Caulfield VIC 3162, Australia",-37.8853433,145.0294207,1,3162,OK,street_address
406,ROOFTOP,"1 Neerim Rd, Caulfield VIC 3162, Australia",ChIJQ3RE3Zhp1moRq0ue1A0lUKQ,"1 Neerim Rd, Caulfield VIC 3162, Australia",-37.8853433,145.0294207,1,3162,OK,street_address
407,ROOFTOP,"1 Neerim Rd, Caulfield VIC 3162, Australia",ChIJQ3RE3Zhp1moRq0ue1A0lUKQ,"1 Neerim Rd, Caulfield VIC 3162, Australia",-37.8853433,145.0294207,1,3162,OK,street_address
408,ROOFTOP,"44 Murrumbeena Rd, Murrumbeena VIC 3163, Australia",ChIJhc7O7D5q1moR1lqei0uOHdg,"44 Murrumbeena Rd, Murrumbeena VIC 3163, Australia",-37.8883968,145.0672839,1,3163,OK,street_address
409,ROOFTOP,"216 E Boundary Rd, Bentleigh East VIC 3165, Australia",ChIJL6UgJsVr1moROLffAYPbVQA,"216 E Boundary Rd, East Bentleigh VIC 3165, Australia",-37.91322,145.0609338,1,3165,OK,street_address
410,ROOFTOP,"26 Abbeygate St, Oakleigh VIC 3166, Australia",ChIJ39qZhVZq1moR9ELi1kWivGc,"26 Abbeygate St, Oakleigh VIC 3166, Australia",-37.9066482,145.0902174,1,3166,OK,street_address
411,ROOFTOP,"185 Warrigal Rd, Hughesdale VIC 3166, Australia",ChIJNdua_1Jq1moReOKpn_TVC2A,"185 Warrigal Rd, Hughesdale VIC 3166, Australia",-37.9076644,145.0849179,1,3166,OK,street_address
412,ROOFTOP,"15 Clifford St, Huntingdale VIC 3166, Australia",ChIJuRWzPOVq1moRIGAJzzMKfjg,"15 Clifford St, Huntingdale VIC 3166, Australia",-37.9093937,145.1055557,1,3166,OK,street_address
413,ROOFTOP,"964 Centre Rd, Oakleigh South VIC 3167, Australia",ChIJH-vzQaNr1moRaBf8gblGMp0,"964 Centre Road, Oakleigh South VIC 3167, Australia",-37.924321,145.083738,1,3167,OK,street_address
414,ROOFTOP,"25 Burton Ave, Clayton VIC 3168, Australia",ChIJhSAgJyJr1moR-zaZ5pCV9LY,"25 Burton Ave, Clayton VIC 3168, Australia",-37.9255282,145.1175525,1,3168,OK,street_address
415,ROOFTOP,"118 Wellington Rd, Clayton VIC 3168, Australia",ChIJUbYNYjEV1moRMIS1kQeTjwg,"118 Wellington Rd, Clayton VIC 3168, Australia",-37.917113,145.143136,1,3168,OK,street_address
416,ROOFTOP,"54 Madeleine Rd, Clayton VIC 3168, Australia",ChIJOZu8wt5q1moRXpILGhW4cfQ,"54 Madeleine Rd, Clayton VIC 3168, Australia",-37.9188528,145.1207156,1,3168,OK,street_address
417,ROOFTOP,"316-322 Kingston Rd, Clarinda VIC 3169, Australia",ChIJH19c9p5s1moRQTpOKWBXESc,"316-322 Kingston Rd, Clarinda VIC 3169, Australia",-37.958827,145.111822,1,3169,OK,street_address
418,,,,"19 McDonalds La, Mulgrave VIC 3170, Australia",,,0,,ZERO_RESULTS,
419,ROOFTOP,"3 Albert Ave, Springvale VIC 3171, Australia",ChIJO2gwlMgU1moRIulaS8n9_no,"3 Albert Ave, Springvale VIC 3171, Australia",-37.946506,145.147185,1,3171,OK,street_address
420,ROOFTOP,"1B-1E MacKay St, Springvale South VIC 3172, Australia",ChIJ5epwxVkT1moRQZ4COAn9_YA,"1b/1 MacKay St, Springvale South VIC 3172, Australia",-37.9720513,145.1494554,1,3172,OK,street_address
421,ROOFTOP,"50 Tootal Rd, Dingley Village VIC 3172, Australia",ChIJS8P_wqds1moRsSI10wSurO4,"50 Tootal Rd, Dingley Village VIC 3172, Australia",-37.962703,145.1284683,1,3172,OK,street_address
422,ROOFTOP,"927 Springvale Rd, Keysborough VIC 3173, Australia",ChIJjWfE2CsT1moRTtA8xRbkoos,"927 Springvale Rd, Keysborough VIC 3173, Australia",-38.0010828,145.1429856,1,3173,OK,street_address
423,ROOFTOP,"130 Railway Parade, Noble Park VIC 3174, Australia",ChIJk1VfzHAU1moRGj5S33hbryA,"130 Railway Parade, Noble Park VIC 3174, Australia",-37.979518,145.194616,1,3174,OK,street_address
424,ROOFTOP,"55 Halton Rd, Noble Park North VIC 3174, Australia",ChIJNXkSpk8U1moRqCR-cWmSK6A,"55 Halton Rd, Noble Park North VIC 3174, Australia",-37.9548124,145.1952425,1,3174,OK,premise
425,ROOFTOP,"55 Halton Rd, Noble Park North VIC 3174, Australia",ChIJNXkSpk8U1moRqCR-cWmSK6A,"55 Halton Rd, Noble Park North VIC 3174, Australia",-37.9548124,145.1952425,1,3174,OK,premise
426,ROOFTOP,"121 Stud Rd, Dandenong VIC 3175, Australia",ChIJw_SOtxgU1moR8BbMof-M_4M,"121 Stud Rd, Dandenong VIC 3175, Australia",-37.9751686,145.2196038,1,3175,OK,street_address
427,ROOFTOP,"9 Anthony St, Dandenong North VIC 3175, Australia",ChIJxa9-UTsU1moRa5y0QM8W82E,"9 Anthony St, Dandenong North VIC 3175, Australia",-37.967269,145.214509,1,3175,OK,street_address
428,ROOFTOP,"121 Stud Rd, Dandenong VIC 3175, Australia",ChIJw_SOtxgU1moR8BbMof-M_4M,"121 Stud Rd, Dandenong VIC 3175, Australia",-37.9751686,145.2196038,1,3175,OK,street_address
429,ROOFTOP,"255 Outlook Dr, Dandenong North VIC 3175, Australia",ChIJPdvuRMQV1moRXBY_HpZPSs4,"255 Outlook Dr, Dandenong North VIC 3175, Australia",-37.9399028,145.2111751,1,3175,OK,street_address
430,ROOFTOP,"9 Claredale Rd, Doveton VIC 3177, Australia",ChIJcY5pyVUR1moRgN3edGsjApI,"9 Claredale Rd, Doveton VIC 3177, Australia",-37.9976824,145.2283435,1,3177,OK,street_address
431,ROOFTOP,"127 Kidds Rd, Doveton VIC 3177, Australia",ChIJAdDN5roW1moR_5KqRTZqL3Y,"127 Kidds Rd, Doveton VIC 3177, Australia",-37.9877788,145.2385744,1,3177,OK,street_address
432,ROOFTOP,"1070 Stud Rd, Rowville VIC 3178, Australia",ChIJXR6-p_s91moR4wIUgPPd5zM,"1070 Stud Rd, Rowville VIC 3178, Australia",-37.9157248,145.2350069,1,3178,OK,street_address
433,ROOFTOP,"1070 Stud Rd, Rowville VIC 3178, Australia",ChIJXR6-p_s91moR4wIUgPPd5zM,"1070 Stud Rd, Rowville VIC 3178, Australia",-37.9157248,145.2350069,1,3178,OK,street_address
434,ROOFTOP,"7 Seismic Ct, Rowville VIC 3178, Australia",ChIJV1-8EcA91moRIYUbJtKIiLI,"7 Seismic Ct, Rowville VIC 3178, Australia",-37.9077198,145.2472093,1,3178,OK,street_address
435,GEOMETRIC_CENTER,"Wellington Rd, Los Angeles, CA, USA",ChIJX2DOski4woARcpj5uXydcbU,"Wellington Rd & Le John St, Rowville VIC 3178, Australia",34.0294562,-118.3384161,2,,OK,route
436,ROOFTOP,"15 Cavell St, Scoresby VIC 3179, Australia",ChIJy3zbZ9I91moRfQ9Y5cfNcjc,"15 Cavell St, Scoresby VIC 3179, Australia",-37.888912,145.235782,1,3179,OK,street_address
437,ROOFTOP,"646 Burwood Hwy, Knoxfield VIC 3180, Australia",ChIJkWzJ5EI81moR1IDQTagn-jQ,"646 Burwood Hwy, Knoxfield VIC 3180, Australia",-37.8764384,145.2568519,1,3180,OK,street_address
438,ROOFTOP,"31 Spring St, Prahran VIC 3181, Australia",ChIJ3c0nryxo1moRi4F8sv3QNrE,"31 Spring St, Prahran VIC 3181, Australia",-37.8504818,145.0047418,1,3181,OK,street_address
439,ROOFTOP,"61 Mcilwrick St, Windsor VIC 3181, Australia",ChIJq4DW2TBo1moRGkdmOzx_nUA,"61 Mcilwrick St, Windsor VIC 3181, Australia",-37.856124,144.99679,1,3181,OK,street_address
440,ROOFTOP,"14 Acland St, St Kilda VIC 3182, Australia",ChIJhZiPgGVo1moRmMCkGTx-_tk,"14 Acland St, St Kilda VIC 3182, Australia",-37.8635987,144.9758403,1,3182,OK,street_address
441,ROOFTOP,"2 Chapel St, St Kilda VIC 3182, Australia",ChIJjcjlRTho1moRtspQcybXiiA,"2 Chapel St, St Kilda VIC 3182, Australia",-37.8581571,144.9924875,1,3182,OK,premise
442,ROOFTOP,"9 Pakington St, St Kilda VIC 3182, Australia",ChIJfe59FkNo1moRZNI3BUbPDQs,"9 Pakington St, St Kilda VIC 3182, Australia",-37.8659964,144.9869682,1,3182,OK,street_address
443,RANGE_INTERPOLATED,"58 Wilson St, Brighton VIC 3186, Australia",Eio1OCBXaWxzb24gU3QsIEJyaWdodG9uIFZJQyAzMTg2LCBBdXN0cmFsaWE,"58 Wilson St, Brighton VIC 3186, Australia",-37.9130814,145.0013211,1,3186,OK,street_address
444,ROOFTOP,"164 Bay St, Brighton VIC 3186, Australia",ChIJBWo8o9to1moRdUdYbRFZ7IA,"164 Bay St, Brighton VIC 3186, Australia",-37.9050368,144.9976038,1,3186,OK,street_address
445,ROOFTOP,"2 Wolseley Grove, Brighton VIC 3186, Australia",ChIJeWV6WSVv1moRh4R8xROz75M,"2 Wolseley Grove, Brighton VIC 3186, Australia",-37.9262821,144.9948454,1,3186,OK,street_address
446,ROOFTOP,"2/12 Chesterville Rd, Cheltenham VIC 3192, Australia",EjQyLzEyIENoZXN0ZXJ2aWxsZSBSZCwgQ2hlbHRlbmhhbSBWSUMgMzE5MiwgQXVzdHJhbGlh,"2/12 Chesterville Rd, Cheltenham VIC 3192, Australia",-37.962101,145.056824,1,3192,OK,subpremise
447,ROOFTOP,"99-101 Argus St, Cheltenham VIC 3192, Australia",ChIJYeTZrGts1moRa5ZDk31RmXs,"99-101 Argus St, Cheltenham VIC 3192, Australia",-37.959652,145.0747505,1,3192,OK,street_address
448,ROOFTOP,"36 Harpley St, Cheltenham VIC 3192, Australia",ChIJo6pGw0ls1moRWUx1QuVrk-A,"36 Harpley St, Cheltenham VIC 3192, Australia",-37.9741504,145.0724674,1,3192,OK,street_address
449,ROOFTOP,"223-225 Balcombe Rd, Beaumaris VIC 3193, Australia",ChIJL3eGW3hu1moRzaS_Yq8Jd40,"223-225 Balcombe Rd, Beaumaris VIC 3193, Australia",-37.9796336,145.0475718,1,3193,OK,street_address
450,ROOFTOP,"78 Dalgetty Rd, Beaumaris VIC 3193, Australia",ChIJXVISWW1u1moROqvToORRRxY,"78 Dalgetty Rd, Beaumaris VIC 3193, Australia",-37.9867175,145.0380681,1,3193,OK,street_address
451,ROOFTOP,"90/92 Como Parade W, Mentone VIC 3194, Australia",EjA5MC85MiBDb21vIFBhcmFkZSBXLCBNZW50b25lIFZJQyAzMTk0LCBBdXN0cmFsaWE,"90-92 Como Parade W, Mentone VIC 3194, Australia",-37.9862885,145.067604,1,3194,OK,subpremise
452,ROOFTOP,"176 Como Parade W, Parkdale VIC 3195, Australia",ChIJIxhCs7lt1moREpM2ZGOh3Bc,"176 Como Parade W, Parkdale VIC 3195, Australia",-37.992021,145.0740182,1,3195,OK,street_address
453,GEOMETRIC_CENTER,"Parkers Rd, Parkers Prairie, MN 56361, USA",ChIJLdgZjEv-yVIRaaI1r4ksQf0,"Cnr Parkers Rd & Blanche Ave, Parkdale VIC 3195, Australia",46.1351652,-95.339948,10,56361,OK,route
454,ROOFTOP,"12 McDonald St, Mordialloc VIC 3195, Australia",ChIJ2VOLUZ9t1moR1Jqqp5MGW6g,"12 McDonald St, Mordialloc VIC 3195, Australia",-38.00485,145.088191,1,3195,OK,street_address
455,ROOFTOP,"13 Hi-Tech Pl, Seaford VIC 3198, Australia",ChIJv8AVPFUL1moRjPGIWNUk7Mw,"13 Hi-Tech Pl, Seaford VIC 3198, Australia",-38.1161513,145.1386612,1,3198,OK,premise
456,ROOFTOP,"14 Heversham Dr, Seaford VIC 3198, Australia",ChIJF88Uc6sM1moRjxNwGbAPj_0,"14 Heversham Dr, Seaford VIC 3198, Australia",-38.1114034,145.139949,1,3198,OK,street_address
457,ROOFTOP,"29 Overport Rd, Frankston South VIC 3199, Australia",ChIJ74M85zl11moRbuAghwll2Uw,"Delacombe Park, Overport Road, Frankston South VIC 3199, Australia",-38.1627695,145.126475,1,3199,OK,"establishment,point_of_interest,school"
458,ROOFTOP,"26 High St, Frankston VIC 3199, Australia",ChIJJ6wfFCF11moRzSZlM-xA6Rk,"26 High St, Frankston VIC 3199, Australia",-38.148596,145.119383,1,3199,OK,street_address
459,ROOFTOP,"252 Frankston - Flinders Rd, Frankston South VIC 3199, Australia",ChIJJwbRS0111moR1DSbs_zpSHw,"252 Frankston - Flinders Rd, Frankston VIC 3199, Australia",-38.1784909,145.1382494,1,3199,OK,street_address
460,ROOFTOP,"36 Radiata St, Frankston North VIC 3199, Australia",ChIJt2saJqEM1moR1cVUL9Hlo1c,"36 Radiata St, Frankston North VIC 3199, Australia",-38.1175694,145.1548681,1,3199,OK,street_address
461,ROOFTOP,"261 McKinnon Rd, McKinnon VIC 3204, Australia",ChIJeYyfM2Fp1moRcassHhAsTnA,"261 McKinnon Rd, McKinnon VIC 3204, Australia",-37.9115964,145.044019,1,3204,OK,premise
462,ROOFTOP,"261 McKinnon Rd, McKinnon VIC 3204, Australia",ChIJeYyfM2Fp1moRcassHhAsTnA,"261 McKinnon Rd, McKinnon VIC 3204, Australia",-37.9115964,145.044019,1,3204,OK,premise
463,ROOFTOP,"261 McKinnon Rd, McKinnon VIC 3204, Australia",ChIJeYyfM2Fp1moRcassHhAsTnA,"261 McKinnon Rd, McKinnon VIC 3204, Australia",-37.9115964,145.044019,1,3204,OK,premise
464,ROOFTOP,"210 Dorcas St, South Melbourne VIC 3205, Australia",ChIJ01-Q1_9n1moRyobE6hXS7Mw,"210 Dorcas St, South Melbourne VIC 3205, Australia",-37.8325304,144.9613714,1,3205,OK,street_address
465,ROOFTOP,"76-84 Flinders Ave, Lara VIC 3212, Australia",ChIJ0wPous4Y1GoRn2pzBicPXm0,"76-84 Flinders Ave, Lara VIC 3212, Australia",-38.0175668,144.4060498,1,3212,OK,street_address
466,ROOFTOP,"12 Tarkin Ct, Bell Park VIC 3215, Australia",ChIJQ7B1QdQQ1GoRBc6TfFauckQ,"12 Tarkin Ct, Bell Park VIC 3215, Australia",-38.0982068,144.342886,1,3215,OK,street_address
467,ROOFTOP,"1 Douro St, North Geelong VIC 3215, Australia",ChIJR8wLWrUW1GoRqQnFyquk430,"1 Douro St, North Geelong VIC 3215, Australia",-38.1219325,144.3473597,1,3215,OK,street_address
468,ROOFTOP,"4-32 Province Blvd, Highton VIC 3216, Australia",ChIJ2xAGf6kT1GoRKrtUEyPBUEY,"4-32 Province Boulevard, Highton VIC 3216, Australia",-38.1608198,144.3071255,1,3216,OK,street_address
469,ROOFTOP,"94-96 Pioneer Rd, Grovedale VIC 3216, Australia",ChIJbfrP2U4T1GoRfk8qxREIgP4,"94-96 Pioneer Rd, Grovedale VIC 3216, Australia",-38.2016822,144.331048,1,3216,OK,street_address
470,ROOFTOP,"48 Waurnvale Dr, Belmont VIC 3216, Australia",ChIJoyvKTzgT1GoR8pWf1diGUkQ,"48 Waurnvale Dr, Belmont VIC 3216, Australia",-38.1945845,144.3226569,1,3216,OK,premise
471,ROOFTOP,"231 Pakington St, Geelong West VIC 3218, Australia",ChIJ56VPZwcU1GoR1JVMA208-2E,"231 Pakington St, Geelong West VIC 3218, Australia",-38.145854,144.3470918,1,3218,OK,street_address
472,GEOMETRIC_CENTER,"Crn Volum St and Shannon Ave Manifold Heights, Manifold Heights VIC 3218, Australia",ChIJp9Mo2_wT1GoR_RUV7t7zojw,"Crn Volum St and Shannon Ave Manifold Heights, Manifold Heights VIC 3218, Australia",-38.139042,144.33615,1,3218,OK,"church,establishment,place_of_worship,point_of_interest"
473,RANGE_INTERPOLATED,"277 Church St, Hamlyn Heights VIC 3215, Australia",EjEyNzcgQ2h1cmNoIFN0LCBIYW1seW4gSGVpZ2h0cyBWSUMgMzIxNSwgQXVzdHJhbGlh,"277 Church St, Hamlyn Heights VIC 3218, Australia",-38.1291827,144.3251032,1,3215,OK,street_address
474,ROOFTOP,"230 McKillop St, East Geelong VIC 3219, Australia",ChIJr7B3TSMU1GoRXGLUQGSRbhs,"230 McKillop St, East Geelong VIC 3219, Australia",-38.1581653,144.3731156,1,3219,OK,street_address
475,ROOFTOP,"69 McKillop St, Geelong VIC 3220, Australia",ChIJPT6IgBoU1GoRKHX8juExK0k,"69 McKillop St, Geelong VIC 3220, Australia",-38.1536623,144.3600775,1,3220,OK,street_address
